Id,SalePrice
1999,216244.1702990486
2467,187029.61928817397
2665,188663.32481243197
1538,383352.79346252274
398,108548.40199343365
2822,135143.4137437918
2157,123135.06876791905
1856,155914.72415788297
1269,81659.25588089932
2570,126938.41026757346
2320,247630.27647186074
1517,141794.09845132884
2304,111177.26551339455
1312,94225.7481678382
2012,142554.47014278662
506,215871.22850331228
2865,218412.4333830889
2367,99360.12843677177
554,112352.85431876904
238,135170.52803822674
1954,117378.66164873421
2488,131474.88218132156
2291,102999.1466037934
1969,66298.6248277891
2725,153689.75884932594
1482,123135.06876791905
2763,189296.8321666089
503,235824.36428752507
1584,236053.60559196887
1531,172778.9870406568
2210,197497.58246810068
459,332611.4792918527
556,128852.43308142791
1347,166225.30889212256
1290,94525.79950115661
1388,113476.27353601609
1571,163234.42698411492
2754,202162.60067656793
765,135164.8625552139
2494,126201.4227937932
2870,156847.38092142186
7,224827.42965510377
1114,233635.32033139234
2418,302438.2138521582
291,124197.54396439907
18,350385.1846255285
39,350510.9353617119
1001,269490.50118556136
2442,245687.66909538384
616,120648.95156765761
2680,64514.771099585036
1414,131666.21804343694
289,146207.986387218
40,274841.24253933935
860,125401.41728658433
409,138161.18734947502
673,138350.4758421253
2427,174855.75225968185
2036,200583.4606744463
2564,143524.92852086105
642,159956.1142577308
1008,179082.85779072766
1908,167060.37012835417
2519,204452.8831748935
1369,94758.26372416566
2855,183127.3699561254
712,98002.49058867575
1943,108408.36210539698
1958,144094.83434941663
107,110974.29315424664
2295,161782.88538232615
704,119328.30973955663
676,128470.7961266793
259,176804.39019001336
93,309268.073151375
106,238542.37946798487
2315,182485.76519182263
1050,114873.34969560894
1095,176608.99609503042
2709,136475.3968571161
758,172708.6042517465
1496,152066.49126722646
2370,127602.73861075111
2458,267286.40454227536
2733,121834.05565694063
161,277536.86281320616
726,167181.9940498458
845,217958.1073178934
947,277524.7203682775
2232,121187.61677054115
2563,155969.521831499
2299,111715.81740932766
211,123465.73919162287
605,172138.0327959691
1478,204282.86548071433
2247,260563.95288601107
2274,174688.33852129977
2869,161445.86838121372
967,224158.66450795496
2656,93119.55278359506
667,243681.80596639277
1042,99773.8896091128
2023,183390.9652194477
2447,408843.525801502
2055,118237.56847903336
2275,292668.4497882165
2204,165048.9233824419
1563,262128.8956915165
483,203462.68075427384
796,128341.21460602658
1526,161054.6249563369
2042,193962.295629943
442,342230.3262100107
1693,320871.0577736563
1468,217035.98951119924
1430,187727.91068048135
2605,180870.65334109415
1529,170396.45846812762
335,136247.72255572645
1287,137338.0962997583
31,107657.0441851951
1785,253915.30558751928
82,161918.48416321925
2620,114101.61571368796
252,196567.43909727733
721,89088.38272293544
2165,177241.78840735552
2316,165268.91038180358
775,121198.04025810235
1558,122784.06503775968
17,193811.83544303474
1022,245458.88036568818
925,130290.72647636317
438,299093.6497391992
1270,140504.54387296588
1272,126476.11211906205
215,155922.32535405082
266,214837.91416847933
2402,253410.2676757131
1250,142831.477142667
1984,119767.18968060067
1279,150069.60780219885
377,270864.2243098623
1252,118723.14195695648
2156,272449.4289974327
499,330816.3167755698
1374,124198.49851678112
2898,264142.04218727676
401,108548.40199343365
2721,163667.68207043054
2078,220991.4202335681
2589,128464.2906838
1946,227640.7911620947
1334,125606.08549788935
2781,240497.32097090065
431,418536.0739630413
576,202918.86689369995
1474,200481.94643655815
2254,124083.40850731198
2155,310102.2035417144
885,91303.07408210711
643,141630.53355387485
1944,122328.64656738596
480,189354.50011321364
2845,110337.97212895993
2387,315383.9870819069
2407,205206.4669840209
2527,165199.92642511707
2514,122798.1584865023
629,184677.00745179114
80,209631.84044111325
1876,137498.21314450423
1546,122965.39949567169
2518,168524.14212187624
2347,153386.1119214569
783,144257.27139664761
1322,72999.98198849251
194,100089.34470771678
1770,282760.1984015738
2143,121747.90611844332
1229,208031.04527489067
511,293388.55693703314
46,204239.29947077733
1348,209421.84123071766
2465,184415.5741096657
387,234589.2800535293
873,211626.61168338516
1918,125061.91393692017
2764,237537.75237556396
2184,121547.15590015045
934,133239.97872955265
1920,128398.15712447643
2631,147495.67492117215
1768,580918.2282061529
2040,118623.1390905756
1749,216937.20219878806
834,232675.14172444577
1457,247420.67068200366
79,103082.37406504707
2302,109262.472799491
1817,119124.34452131423
2755,248824.738250828
359,160957.8968906642
2059,115627.37647048154
2092,247699.57962866678
2516,257073.71506490064
150,121541.69830480978
1656,151734.2220917933
83,117780.60824616492
2411,175631.42463734734
795,70631.06249598687
2312,241586.9699833118
2917,79533.98272146133
1624,175417.46066987113
2215,343351.20828262565
1211,149012.2626004108
1485,123135.06876791905
1024,166759.3878268155
570,171382.8354176086
2874,155328.42321931748
700,154881.6994092196
2756,224968.86422840325
2022,188419.29808572875
583,237777.24875321682
2392,340648.03349445947
2424,207332.68130020035
212,129170.14561871659
736,134748.29266709444
1610,166076.12050687108
890,112094.38544517131
467,160454.6257926067
578,253020.97382454592
1747,150105.1876498005
1149,167220.36949059097
2758,206609.5974561144
857,113619.27524987489
2219,301505.623431112
733,129865.7356277669
2909,105318.07611373044
1798,290278.00670863094
235,86441.55115021295
2366,139219.89310622448
1027,135413.5799061033
1195,126604.61809118757
1303,76707.27984942157
148,186568.85394810044
608,149948.1675154717
2515,157560.1460468178
821,285120.4244388999
2500,298980.9681044292
745,123103.66513690194
741,152546.3044863178
1611,145077.36047891452
2532,122966.90083183881
1081,218284.0030418581
1692,421428.34288865793
2520,168508.60040599847
276,94834.3356621
1992,132937.55378013488
663,80989.28130506021
418,116318.17984229786
1733,176655.53454563353
2359,155671.30178840237
253,191732.34692082275
1518,159424.35271410918
2035,143051.509933947
2919,93890.49226545832
1540,230409.81448867221
2120,142181.32910538558
1674,178989.32058928764
256,147167.1460010411
2361,104826.99205859523
978,90086.63312060035
2280,134998.6180316206
2095,217364.96708238727
1709,322146.99993801827
2801,238583.5486126592
1246,107676.5556657527
2373,99387.7834927156
1055,282676.23099384236
2017,134256.07988514315
1099,277406.9069929848
1344,58366.68430232612
835,172432.2318304185
1117,213349.8745712139
2043,91419.33240594935
2085,127594.76287119368
410,167894.0048582166
2650,130110.59249199054
2867,179441.15792198954
1668,120840.81940638155
1161,151261.97411739474
2122,167073.14770393344
2539,134499.98695886735
1047,151384.98724210355
1445,119754.07182479437
541,120425.44856033861
569,202915.7269155096
1276,124860.46639965243
918,125704.57827614955
326,156123.36264185637
1936,119018.5768618625
895,105115.12538485994
257,126926.87783483215
1241,190465.26816168748
1545,124162.59221019404
1189,172620.24525692093
270,123135.06876791905
2066,187506.1844125518
693,119191.41191331344
1259,202914.89221933248
2916,138453.6231837341
2321,276904.41733790917
1977,127708.6233374605
1895,159736.29888297757
1240,171040.13659389643
85,142603.74315972702
1823,117375.67132416466
825,287908.0592333331
110,221741.435994561
697,114989.43380021938
2297,96386.59012005597
1231,140509.66969521937
1355,139725.04750378948
968,343633.7241594475
584,225176.93871008896
1315,114456.19715074876
1606,130512.1426711049
206,114921.49962515455
1685,336683.7065344199
2016,139452.64045192627
869,217560.60591644788
2135,118915.19182118138
2346,170905.5096732092
2430,218792.3912398375
2198,105918.78663987489
2652,130021.20331687287
27,107961.00087629033
241,166837.1781172002
906,129161.9678815079
1506,95798.27759366002
2098,364857.767077859
1435,212932.69861623802
2213,95095.71131028491
1274,154541.4003554064
743,80803.43032845804
1737,200487.86867919672
2797,290972.17740506993
2185,75130.73863949042
58,140348.35994519008
830,193735.42579835566
808,118169.54015887473
680,155218.079871076
1153,115810.98868714951
1291,144151.2907390662
1818,151319.07486708538
2161,175268.4154437952
1883,135031.13648714704
350,330656.0455915655
2473,132356.8303304921
295,174576.01178644312
293,192261.5172635717
859,113625.9737820552
288,93953.68146683382
1578,126467.19827572614
102,163342.95885568333
2831,184276.0079817011
1030,186600.55761049918
2551,139648.59883015472
1286,148400.10104719482
958,319941.9157876539
776,118700.3974421644
72,189009.00092184127
2263,269037.398455404
1866,148036.6504811582
2876,90913.11325874121
2146,282832.3479906674
103,165533.38481350517
1500,122565.4036531362
492,177670.87801346864
167,142943.24019355205
2597,110851.43671063686
2685,126157.79194132084
1035,150167.95285509655
1220,72230.56424133181
2602,165311.62531684368
2159,214668.40675594358
695,198414.1451577658
1109,244306.60302880008
640,196302.65688691736
1652,151007.50911676954
2090,194369.28285107424
1188,203149.40768906678
2345,235622.35835748282
1059,415467.1176119576
2751,251736.82246296993
128,183525.78610541698
1523,195062.0407024892
2925,147681.48628553943
2145,326779.61125051405
1121,229589.36509282142
566,311402.7588947978
565,210023.8856618153
1331,149768.26277288108
2928,108367.344585491
156,137142.98681872233
797,142956.4584478665
327,102999.1466037934
2859,153410.92403958406
1453,106110.05823934733
1762,351442.49111055303
1868,208265.06387328354
1760,179505.05071569953
1113,275782.77666281397
1812,186659.94571903726
117,169987.1179503233
1142,196381.17590237426
2342,358868.8509275299
927,131519.61769064673
2478,192783.45266805417
655,90454.30946533874
2064,117638.60008717954
369,222394.36943467852
2239,136248.3581844764
2732,214389.98098805355
1653,163067.0191118592
959,201288.40507033668
2395,326806.3798759221
1412,102437.66342818394
271,267677.303228533
1484,123135.06876791905
1497,117006.40088267413
552,151441.04598177533
2,125108.46251375982
1855,269094.2476533536
4,262871.22043562477
2292,151686.33342957823
134,141470.4889904625
646,118141.34613943606
42,319907.3067531858
532,227407.76809103187
713,105608.4631439311
2561,133917.6072252139
2360,131079.60966588647
1333,120800.2312298082
1407,218302.0835981408
2892,264101.84561544535
574,226522.82061326073
1227,165051.77997448595
2591,244304.46195094805
1476,213163.65185754318
1125,256719.57948165073
1446,123300.3798554333
408,122781.42120538525
1101,300098.6873643332
2251,151808.27552547565
373,210476.95789602573
2554,123990.73832657331
2382,285459.3828499864
1985,105815.79299747554
519,218774.68914820877
1093,187535.14125195023
864,270645.6843705871
2889,144024.7457024429
2308,175978.0450627002
986,140436.4320988001
1302,159654.43858799565
585,154913.05565667475
2708,141924.52141640606
147,137177.62516795198
1441,220261.53725139436
383,162296.281172823
285,143853.20786845588
181,132905.62951797617
358,156545.22337266608
780,152548.44240248782
258,199845.60835123667
1865,218041.9454256408
692,137466.73445040674
2902,323314.42841242213
508,301878.7137833514
2638,150325.3313281159
36,164515.4320674655
611,179814.77006511964
2281,118656.33784177538
1678,127602.73861075111
1696,427238.85725677706
1557,97086.97425890394
2180,140840.82068013286
1726,221390.9353146187
951,125158.02732305792
267,236321.173676868
2706,122568.4807736926
2221,203352.98749131354
1357,184188.33178949784
2901,305384.2862383176
347,158944.20261338179
2164,184665.43075375358
1586,317264.27289195894
360,163716.48171710098
1769,233463.90615024103
2617,112121.30910512128
1879,147724.31040537416
991,209137.84369441326
1535,135475.4074476022
1191,159911.82075168152
1579,197250.68985930888
1882,130144.35903964836
1510,113867.4504037966
2196,140251.64898493956
1845,163342.95885568333
2336,394832.60859035363
942,117712.49121167682
861,105469.14161927592
2555,111011.04602365976
1392,143691.53824172964
2099,288465.16089683893
1543,115308.46596850647
948,253097.69765242995
1239,141476.81687921635
22,173657.25622078378
2796,254604.56045017624
2747,174074.8835945718
92,313070.04611266527
210,147864.0848719766
1858,197653.1568507439
2228,164971.38754119806
447,224240.6120327248
827,234021.9218663221
1649,211278.62903897528
682,136755.35640773398
2698,133130.82364381637
494,140519.83711301742
214,111109.33895568186
2441,263636.74655654054
2679,116048.37788100682
1336,123963.04616727619
465,169513.3858948567
1524,131141.44824287036
2543,123795.53878725214
631,134858.83076963926
2452,327898.09154790355
228,150587.42232364195
126,136184.82541957393
1092,203794.65854868668
1122,206979.24889474013
932,202894.7080919995
1980,104339.51859463114
2171,108416.43859754721
551,152147.47245496104
2768,183208.06518999572
2056,116384.95127210458
1159,386997.8906748091
2645,133693.71415314765
1174,162210.29767201273
2266,215960.43188072887
2462,413005.08622442704
1219,132906.74448157015
2922,203117.7963882448
118,146381.87330631266
474,174259.53948891337
2576,169878.05097424155
872,286568.8546000756
1077,224212.07024692718
1536,144563.23434264708
1150,123253.75285275828
2341,302194.221512601
1931,124809.44858956714
2785,122359.70693878293
2538,128504.61927522864
597,238326.69033219488
464,187071.46728805942
233,215495.49360579636
2169,119698.38895001299
2123,144188.2063620775
1867,175850.68892103207
137,264086.2367348143
515,214914.76311176564
933,115012.6927942757
2784,163348.33904594765
972,165247.5423346655
599,179551.75179159862
2614,118708.22796243068
2582,129541.3945914687
1409,188745.79009826484
175,91981.1271040951
352,238653.4340922614
976,90086.63312060035
2134,195549.6028440554
984,99740.53057839794
2396,352933.80879697064
1673,100968.29754880175
404,139219.89310622448
607,152743.59803000378
814,147890.8550944157
868,200648.62662914724
2271,191272.43340115043
1633,241277.94667741776
337,176323.59319975297
2765,159663.34019676875
1746,228042.5978276843
368,327809.2387316907
2806,209465.81276362285
1662,196353.9011650617
1234,202072.28779428423
1373,129977.90376347922
1672,107068.01539111572
1939,118803.6248032423
