Id,SalePrice
1730,174514.83292339594
2249,164088.0120943104
1119,276031.11344459525
2856,132360.53045209908
1394,132742.27507211585
2587,122310.48701020321
61,301499.9998270903
2661,198068.09832807063
2711,124081.14170286563
1147,190084.06890876606
757,131588.23244811237
2623,68254.10237232494
2378,150801.4907363834
1413,158463.37206910542
1722,225693.50444635158
1112,210616.90501650763
1623,206018.9801982084
1201,197776.849966576
1513,103517.40345855281
957,274231.1935629548
1171,272472.09123097
1145,197276.01944863066
2726,262084.47951526256
703,154264.72367812847
760,113522.35663854043
1964,131255.38528964008
2512,186013.46636025995
159,165485.26081394232
1281,187289.0346436502
468,162472.8227504584
290,115994.43139362233
665,83538.50349749779
1463,261705.51700958065
1792,224518.42724014996
923,151192.21246027006
500,286520.9057818217
1408,193957.73615168958
331,82461.61397022885
170,147584.85588967326
2192,79390.42855121885
2571,274449.3566619257
2314,173261.16314764266
2647,84433.37098481637
422,387815.51775784616
2457,367897.6165404989
1838,198113.3701590727
2805,246001.66815984566
1645,156850.46312462367
1711,286294.8954715008
2825,256203.68032894042
322,310209.4158214227
2103,265267.78656432347
342,123777.60981173223
600,113551.41528784289
488,191449.89256184633
1725,293724.08387205645
2246,288184.5193449162
2847,171172.3577220439
806,250924.62377773543
530,226861.41290141284
963,195627.93147944487
2678,68605.87730030125
171,95698.58757685838
2401,388213.0925385953
805,232126.71158533767
2259,254098.33820804968
1748,178463.160957178
1361,139384.8730408602
1677,142167.1927268709
1406,160313.41798563316
2322,229624.79102751162
688,172907.17347800187
143,142864.96944336468
804,213592.71487734737
1214,174970.48551345585
2828,166079.10828439114
1999,202523.07354414175
2467,187625.83547501257
2665,167666.12347174474
1538,365133.72527425585
398,107446.46886741128
2822,151257.00375468997
2157,157275.14347948847
1856,192084.5150488812
1269,88081.2949700627
2570,123698.13641448846
2320,240878.98402479655
1517,128025.83832597584
2304,122571.46200849317
1312,83999.94281681874
2012,125341.84240170303
506,220664.93963691444
2865,207613.18389213076
2367,125119.16527473801
554,82181.95753269122
238,137871.96732017086
1954,89959.1473827608
2488,141238.05199254947
2291,73639.87069109167
1969,84074.42819196117
2725,178858.87619103296
1482,158496.98204387413
2763,205274.57283160478
503,259754.7440059035
1584,247534.46023795955
1531,130861.05382441162
2210,167799.9773332052
459,310653.1981523762
556,136608.23138358528
1347,149026.73759787847
1290,54776.757781658
1388,98985.86018274972
1571,221980.7682901096
2754,206258.9007048173
765,127858.517167902
2494,113069.14985255655
2870,238886.51370017734
7,223878.74375677962
1114,250363.6876394657
2418,273412.2313691083
291,129194.73061351027
18,339441.30449218967
39,335162.91462051764
1001,263726.53640792856
2442,235535.01726986622
616,104037.28874573894
2680,52570.112682718696
1414,112400.96734288093
289,131096.25903527383
40,246856.78535967358
860,138102.33907377152
409,151729.87898758604
673,171347.8355278826
2427,180598.8877238968
2036,231774.03862509146
2564,145026.6767057473
642,168227.01995289294
1008,189380.24796772367
1908,153274.33638674245
2519,225695.7838013488
1369,100017.68897298924
2855,166707.96982800766
712,75866.71115655839
1943,118695.41854073424
1958,135470.70601985665
107,164985.87430212824
2295,216309.30020115236
704,107630.72343433174
676,113057.08456401588
259,189453.48145474624
93,281150.7177334245
106,240650.43841339546
2315,187235.53415847002
1050,94690.02834699271
1095,203655.88380996688
2709,151902.98056564588
758,162458.5032375787
1496,159300.3647588188
2370,142938.3801197644
2458,287143.8433986135
2733,133417.65341765937
161,285148.90326746635
726,152176.01696119076
845,209670.46116711237
947,257278.912034745
2232,138215.7349626463
2563,150013.57546744976
2299,156072.6375011128
211,68369.65459222268
605,166090.8407280039
1478,195691.11275201957
2247,290636.06675826816
2274,224524.69292055038
2869,223507.65087331124
967,226667.81156771551
2656,111772.59402893568
667,220014.40780312303
1042,138371.01339193145
2023,166925.87444170276
2447,376675.89414290024
2055,114608.48235630817
2275,260617.14919911014
2204,159944.94800887667
1563,272719.4843091824
483,229888.4315007966
796,134863.58894216843
1526,138430.2392494857
2042,133204.9532975549
442,312569.52527538675
1693,295770.70145725517
1468,220094.07761609615
1430,195804.01165317433
2605,183297.30083653415
1529,186670.62442762443
335,143026.77174232938
1287,129854.9625692816
31,111607.83730292777
1785,300330.7309439656
82,177543.87700359468
2620,132449.04785682695
252,187886.54753135997
721,52070.62486190643
2165,173681.38776939214
2316,190423.24904529416
775,130507.7082462878
1558,94854.90052546436
17,219894.3788282868
1022,240732.18626667644
925,103052.28926106208
438,267100.6248000482
1270,142250.21743838527
1272,111042.16823939644
215,138004.22346122368
266,232744.82165395972
2402,269180.6808798496
1250,135662.3813438808
1984,146443.76130697076
1279,142265.17815554948
377,280152.23057128757
1252,117694.75026414046
2156,287107.01785893424
499,324826.066300989
1374,95791.44839718347
2898,271642.32044119097
401,106480.84513536762
2721,185617.58072325718
2078,248961.51676941468
2589,113718.62039881051
1946,258869.26907462036
1334,115276.36621383872
2781,229946.03283298193
431,364560.3983434652
576,219449.46767460756
1474,223413.1175083524
2254,153935.52212416512
2155,292060.5228792386
885,88649.67987295674
643,132963.56146406932
1944,111916.8324396656
480,193542.63699383978
2845,87546.3668871705
2387,291594.408748431
2407,206075.8740376126
2527,189866.05213166718
2514,145937.61119299466
629,172851.00637259512
80,216258.84826114975
1876,137920.36274156478
1546,115966.68260253049
2518,176208.14379772372
2347,179686.58300860264
783,220970.02475426593
1322,33984.098751697136
194,57899.498838912376
1770,306239.3197782637
2143,124258.77512612115
1229,227717.84160333234
511,290090.5574105651
46,224584.46502182135
1348,166250.13215951077
2465,183808.56313140495
387,233208.32987277085
873,235950.2823218544
1918,124749.50176713956
2764,246537.7346931844
2184,125191.55522330213
934,156811.00563773038
1920,132865.9989642926
2631,157740.8602408291
1768,515250.9829419517
2040,116348.51733906139
1749,208104.09637987
834,230573.2673413103
1457,249319.60743464637
79,124543.49391308558
2302,120187.8397161401
1817,145375.94220397845
2755,241856.55127120894
359,174722.2007962078
2059,92885.67880368573
2092,253969.4673427601
2516,229168.73773193607
150,102913.19561769758
1656,151387.04466385176
83,87910.97099105842
2411,173861.72090312993
795,38237.16241910952
2312,238568.4962686162
2917,106977.0359427516
1624,179472.8647438047
2215,300222.19474200613
1211,156357.6473645397
1485,164274.8740502949
1024,187126.84911501376
570,217714.71819683412
2874,133659.16805361156
700,150693.9658297679
2756,216287.9481267919
2022,191100.0172883418
583,251901.9595751517
2392,330669.2416507526
2424,203974.02849282292
212,132817.92237489848
736,116811.19688644577
1610,177025.6257093988
890,127399.44878026508
467,170721.22703964813
578,220348.3954822171
1747,182889.18365962702
1149,165100.48497052133
2758,259709.95022532382
857,132154.56961713862
2219,287177.2183593119
733,95302.09937234121
2909,109168.23130761264
1798,266627.5744138096
235,110538.24167436655
2366,152197.60271999185
1027,133438.8877595555
1195,129350.43890829259
1303,3135.5698634641303
148,202368.9285340292
608,170449.9235834418
2515,194454.97928023912
821,264703.00106562476
2500,268524.24869410286
745,98475.35526854583
741,123279.51559121619
1611,90155.52762631504
2532,114806.65842442718
1081,254387.00113863117
1692,387699.2316790536
2520,200395.77500147224
276,103170.05602057735
1992,123143.11739066654
663,18059.81283701738
418,140928.1086190419
1733,176446.6223805285
2359,165081.6876165086
253,194224.01530739447
1518,162178.868719604
2035,142322.04042065205
2919,83551.9964929781
1540,241742.83765365524
2120,145190.39212385766
1674,181192.885474475
256,149078.8079656236
2361,72926.30298558707
978,67648.8028337142
2280,161827.51501748143
2095,233339.81667376813
1709,323514.4967162061
2801,265680.464345768
1246,86074.87591931611
2373,117707.15951709976
1055,277747.94058318494
2017,122928.44899390047
1099,297575.81752579624
1344,88141.46461081869
835,202097.9106787696
1117,205199.80288404334
2043,84716.48118814026
2085,136294.93599983156
410,163977.69281910468
2650,124046.98237302192
2867,169079.80418448374
1668,104446.88926306824
1161,167567.42862306107
2122,168331.10052333228
2539,154400.1353002497
1047,160717.72955829478
1445,112700.16260192418
541,138517.32597346316
569,228858.15987098604
1276,107190.30728029917
918,144018.97246017624
326,172949.43162147366
1936,113922.83455615342
895,74340.6523918795
257,143456.95746353167
1241,196653.37380996664
1545,122028.12436679532
1189,172467.09126417493
270,154028.56454281337
2066,235007.4016319992
693,96969.88397903708
1259,160177.3671550885
2916,160132.01023580987
2321,295759.8652794069
1977,101214.2337305517
1895,157354.28005597545
1240,181639.82234300967
85,158511.23196210703
1823,118813.06998115746
825,300430.2783057507
110,226144.00145230503
697,106093.09456628366
2297,123544.66818313874
1231,140088.36757762395
1355,139766.6628704296
968,340541.1225484741
584,236144.839470243
1315,138250.61432466298
1606,148778.58277808563
206,105691.85901706238
1685,314163.89434198185
2016,129502.7880617966
869,206049.60244728895
2135,112790.90887961481
2346,183502.49210469975
2430,247985.93519069083
2198,67959.10390958996
2652,120203.7072153377
27,108248.4912030051
241,161663.59691307056
906,121649.28310584268
1506,107817.5542535923
2098,366596.1984337651
1435,225157.53013164728
2213,128243.39632314854
1274,132877.82266347614
743,27594.304052490188
1737,186645.85888944488
2797,291191.4318094676
2185,59167.10285682432
58,172330.69407361644
830,211278.25275027487
808,101501.90127810175
680,158411.1345583379
1153,106670.03559335662
1291,125913.59766443507
1818,169034.34818461575
2161,183456.46059769127
1883,112053.38452488967
350,376506.04142969486
2473,155175.922963326
295,175987.66146781357
293,215946.40495451484
859,106426.87798956168
288,37413.46604491808
1578,137881.68481251123
102,205665.93538678242
2831,185650.0301918
1030,173939.09309007195
2551,143834.76022023978
1286,150780.42431073464
958,297002.190338445
776,125801.47481434364
72,241527.04753460982
2263,245977.61780268597
1866,156854.20163069866
2876,44397.293039201904
2146,263705.59426379774
103,178065.02690517055
1500,160905.70103688576
492,180475.00752244928
167,135465.65652074447
2597,108419.48871753892
2685,98933.55911781467
1035,162771.18786493075
1220,28446.329389235616
2602,156020.39394111178
2159,205822.92966969675
695,158443.10307863462
1109,259611.90405916484
640,202631.40424638512
1652,156431.3997981501
2090,182195.40300046388
1188,209456.17546665217
2345,265731.2870152799
1059,375463.7763631478
2751,234749.69588396457
128,236910.0843619829
1523,168568.3279904869
2925,178385.78721080782
2145,324688.2096350308
1121,211999.37873036336
566,308418.7497654691
565,236062.65052675214
1331,131587.92338008122
2928,126740.32023116728
156,139616.58147030315
797,161191.7747007447
327,88625.73228949858
2859,134395.94460599046
1453,108901.4624241287
1762,341265.68738197547
1868,232776.44490725445
1760,186311.59855573848
1113,248507.0437283182
1812,196145.76431680322
117,155608.3602517025
1142,238740.3247447758
2342,352602.828825137
927,133328.97913750625
2478,200139.67756876574
655,53715.74900853555
2064,114151.53261339795
369,238591.02381897383
2239,111681.29736541156
2732,236742.68492181474
1653,174896.48523782185
959,200692.30704758308
2395,315257.0593298703
1412,120737.3514448599
271,263165.86043783405
1484,158124.04132293529
1497,156769.03948758324
552,152232.3972924877
2,131960.02419713387
1855,325462.7028113337
4,266633.25683382584
2292,150890.26959269648
134,154188.55162817813
646,104982.58741795286
42,285750.18297318846
532,229501.88924344597
713,74846.6678189483
2561,139841.38070966993
2360,122340.40829781877
1333,122384.44283804638
1407,212152.4213702289
2892,289653.8573247775
574,240473.1384119244
1227,212439.00523080133
2591,224179.0476166747
1476,235804.32393268697
1125,275587.7437019049
1446,139293.8759167601
408,124843.55765379654
1101,291916.4491503831
2251,194994.4407374241
373,204837.30722559328
2554,110609.36163181617
2382,259982.48439981454
1985,66048.23128538454
519,228499.69733162798
1093,202857.85096214028
864,251844.14422045732
2889,154741.65627281475
2308,227492.2765948625
986,171338.05142693143
1302,151320.90932079978
585,161799.4274898308
2708,150052.4212862583
147,135718.29191628113
1441,228833.96508676713
383,191027.03373734528
285,161540.53755409145
181,106273.23009885792
358,174591.2926968901
780,178045.15899438775
258,206295.0920851239
1865,253607.44430893884
692,131328.17023510454
2902,336498.8744838954
508,265809.75390968623
2638,153128.29269505074
36,159031.0288430568
611,187177.23754755795
2281,111531.57489853157
1678,124118.11771281334
1696,408767.4191249778
1557,69933.8332234555
2180,157392.6968867105
1726,221971.86558776014
951,148263.48845733856
267,229429.2782640128
2706,139493.0721980507
2221,250292.83593156553
1357,190680.07299962096
2901,316248.5876985147
347,185106.9012867358
2164,200272.66084594923
1586,310037.20804139914
360,155272.61520597516
1769,247024.1454705474
2617,167521.17980071055
1879,127517.34663569756
991,226439.58557121447
1535,105029.46006864417
1191,139522.12441797476
1579,196750.2076896533
1882,146440.6225418834
1510,123495.20206028843
2196,191726.67481899043
1845,184384.42807834447
2336,335299.64534857206
942,77368.79642545935
861,122070.59857999129
2555,98518.34520509877
1392,164036.349237807
2099,265433.05741556047
1543,143183.0629797833
948,308219.38952536124
1239,207199.5319475752
22,185455.1624384787
2796,259949.47448565127
2747,184904.54444871578
92,293514.16730421677
210,184792.36913355943
1858,230485.98444780466
2228,190348.0966463654
447,222363.50355981794
827,262502.7643266915
1649,234123.27289798917
682,133414.78749700045
2698,110806.49657894662
494,169683.36579411957
214,91392.25479701292
2441,242609.7921353466
2679,113571.36412665332
1336,110653.83678126117
465,183243.1069418815
1524,145882.5918490248
2543,108031.86466058009
631,142157.94288469726
2452,307569.6597195222
228,159957.1250602963
126,179767.11631102176
1092,234653.45728270445
1122,192697.15414151005
932,221975.79886138174
1980,78327.09472576543
2171,103204.6713217198
551,161411.71667888938
2768,180710.13161998932
2056,95743.73998651365
1159,353097.51802725147
2645,107943.05402050485
1174,178087.1496841171
2266,221495.02228036118
2462,392395.1008760085
1219,139359.06631638683
2922,191550.0548093807
118,149613.7144804922
474,175998.6408672283
2576,164956.5497647963
872,287804.73099142837
1077,221165.98816443273
1536,148586.64876027303
1150,109186.98163345052
2341,312271.5592235228
1931,136837.7855861186
2785,111029.92182111289
2538,126354.62847051784
597,235377.36470447984
464,208833.36873564302
233,244567.916727296
2169,133897.38488359834
2123,164496.07498777905
1867,190846.30291257767
137,280842.70216511877
515,237894.02129732436
933,132905.08469461455
2784,178422.08752732296
972,190326.44152138932
599,180162.8808815001
2614,123058.71372268783
2582,146587.6408899095
1409,162089.66363148615
175,71200.34731045054
352,221456.27500829232
976,90734.5117967824
2134,205102.7572539541
984,113146.04336537156
2396,329868.1706116261
1673,160815.65174284522
404,155975.65220953725
607,174910.0018151008
814,162783.78123930717
868,192121.5394269872
2271,199363.33771964177
1633,241599.4468209873
337,172672.9407503334
2765,185468.79769737986
1746,250233.03395564217
368,299846.40442445397
2806,219840.98543704572
1662,207817.3008700145
1234,229491.12827451192
1373,122819.49035913884
1672,100271.91601190102
1939,110907.29293120271
