Id,SalePrice
2623,87147.20328989881
2378,160794.51828866848
1413,155030.13731403113
1722,244447.3158119195
1112,209061.5236810746
1623,193851.2018414908
1201,183964.3773404858
1513,108469.62896222947
957,248812.32880674698
1171,278693.9116378918
1145,209685.79092771048
2726,238519.09263424715
703,178151.80541961174
760,65851.4207931154
1964,134515.70391177735
2512,195626.8245354565
159,164464.7269302425
1281,180750.16689493856
468,180161.58580602217
290,115446.54411984095
665,84069.18470102712
1463,279463.66737788613
1792,236114.1894394213
923,138364.81909236033
500,257595.00486218976
1408,168750.88518422656
331,67643.63869500929
170,116929.97103439202
2192,67833.68656946882
2571,291690.97645744425
2314,170703.5290780447
2647,86349.10921128467
422,347025.2082567238
2457,313560.0574396106
1838,218782.03966331598
2805,261390.97927886364
1645,173224.08164989064
1711,288315.85475003114
2825,258754.88500126475
322,327274.2580080854
2103,269469.4947940572
342,126468.76685635303
600,82668.80688516865
488,200488.99617024185
1725,310945.1425888855
2246,265564.984789836
2847,182553.2422240479
806,260672.98547893693
530,238049.9012954801
963,187515.82309243898
2678,52079.23713192227
171,90165.06436163187
2401,352799.4539606995
805,226764.66857896768
2259,253016.70607525413
1748,197959.78843003954
1361,152016.73914459627
1677,148303.12868473493
1406,142160.25116725988
2322,236118.13489424135
688,182302.57223005313
143,139677.67632029648
804,218107.443533567
1214,172195.79118843144
2828,177669.41610346758
1999,201978.6271354349
2467,208886.08515866543
2665,183659.7799318123
1538,333388.7519513848
398,87261.7402317177
2822,136612.47140947124
2157,155687.52077557798
1856,164542.3188159892
1269,113695.2588578246
2570,121903.11630943557
2320,248572.72988632717
1517,133750.40495433868
2304,135639.7409118677
1312,99851.89962647739
2012,135249.77131668758
506,221411.57884139568
2865,191838.83466831758
2367,129043.40799305518
554,106190.87174206879
238,125354.17754003941
1954,106703.43672119756
2488,189368.92862936738
2291,91505.22173647024
1969,111179.78707430698
2725,161103.17096223147
1482,156399.07072572364
2763,209346.5046018483
503,236728.25735034654
1584,248881.246370628
1531,146111.09323672624
2210,170694.92587227956
459,313276.42499205214
556,126506.69817960495
1347,144386.89646370104
1290,76500.31249412359
1388,115202.43036354124
1571,173372.67881344236
2754,214229.22176929004
765,134710.49046492297
2494,120985.26975735906
2870,181528.92119076638
7,238198.82882929035
1114,238792.10741677275
2418,281670.49864972127
291,159674.62932325015
18,320322.3361538814
39,320061.95052674855
1001,271248.52455793833
2442,247623.45297697675
616,117207.46987036592
2680,65903.93632517615
1414,108081.01698776148
289,126715.86678269226
40,262253.8914507474
860,115717.5921181431
409,140119.79649873474
673,154418.31516173296
2427,201095.11934318254
2036,222224.82429398177
2564,153131.95087539824
642,181881.75137752458
1008,184066.60622431105
1908,145270.13759213174
2519,220200.75426862272
1369,89307.95536781126
2855,182717.61071494152
712,81270.46006028983
1943,103683.6596151283
1958,138310.37370570446
107,181931.92584614432
2295,191123.87235810142
704,108917.84949990781
676,122711.24122581491
259,186048.94436932844
93,277454.28308968083
106,249267.4803854816
2315,189726.30751639302
1050,110597.5286259132
1095,205450.6331915413
2709,126454.38391188858
758,193073.25372637645
1496,167734.92062012944
2370,147591.57873458927
2458,270197.30740474584
2733,117425.10545324557
161,306506.8529413128
726,155513.36608250882
845,220768.09089234658
947,261718.37594665028
2232,135996.25283967028
2563,154970.83581398078
2299,144100.02403646638
211,97990.7628915452
605,174996.64562716498
1478,234405.82524084812
2247,265564.984789836
2274,165641.04495337163
2869,176303.87478510686
967,240385.6251535446
2656,96507.53536599083
667,226089.2724696158
1042,128331.85804290953
2023,164692.38962717773
2447,343041.13273591944
2055,136873.51076557534
2275,279627.08653159253
2204,180326.33974290034
1563,265907.6811979797
483,216980.9318649415
796,129636.38698625308
1526,150753.71579075325
2042,185628.2044584907
442,307210.0674050818
1693,296392.7063280181
1468,223542.93193790247
1430,191285.48358202027
2605,189553.62736648414
1529,199246.05386482878
335,133323.2409347766
1287,141490.91686370643
31,111010.45303769247
1785,252630.90977882245
82,171032.24096215144
2620,106710.96265645418
252,210646.05500193732
721,54870.61239783792
2165,193787.1574138815
2316,177794.66666821972
775,119123.41951934854
1558,47111.79836254148
17,246751.33115122654
1022,236051.11590184784
925,109218.09462544788
438,274307.5903847073
1270,152435.55024306476
1272,119785.4692367753
215,118653.71276148548
266,225430.7604126737
2402,259199.68566128868
1250,104286.8189691815
1984,110178.92674507573
1279,145742.70373162767
377,276384.55042168195
1252,180872.11817552522
2156,267208.7033359222
499,296268.8984603069
1374,104707.69832775975
2898,262877.7347690922
401,87290.69746750151
2721,191286.1356514853
2078,255617.02340577496
2589,117243.10020216601
1946,222883.78212991147
1334,137285.20515165757
2781,231799.04940286512
431,350940.5300621595
576,220155.53437229642
1474,217345.11738909897
2254,166160.29569751094
2155,291168.7923146412
885,106735.39835921
643,140863.6565998667
1944,117258.93857822963
480,211479.62258214364
2845,100773.62520455569
2387,279414.0750569764
2407,220098.4510434831
2527,148525.40934075834
2514,172709.527170697
629,177890.99089152156
80,220505.27943068137
1876,131414.1516857671
1546,144216.08600019175
2518,169505.79407376377
2347,162044.78412916674
783,173420.05453777616
1322,20232.661610529292
194,55196.165838802466
1770,264711.5417685064
2143,122549.01576476963
1229,212440.18814950506
511,273757.8572573995
46,222103.79545909632
1348,182019.36360778823
2465,206635.4272969882
387,248817.35870458232
873,219208.8355430283
1918,113918.54430446029
2764,245704.24327010638
2184,125348.32727659796
934,152703.0943411386
1920,131565.02882190514
2631,148400.57236119593
1768,459238.54493012326
2040,103279.69549683784
1749,229958.61043159175
834,214734.10981989233
1457,253225.62367931427
79,134778.45274147065
2302,115591.8269024787
1817,122021.19347041356
2755,241466.08622808335
359,172115.29133854667
2059,112441.05621868907
2092,243549.51317771082
2516,257896.95205914625
150,114415.9492309806
1656,137756.6830479449
83,98709.97680587508
2411,191898.40992477932
795,76413.9656483836
2312,243141.28268751386
2917,90048.13191158301
1624,197506.3719787076
2215,326600.60920867533
1211,154230.4431858773
1485,157081.66344008571
1024,162076.03045281372
570,194917.3556617673
2874,132856.23640261684
700,169489.68196758907
2756,230700.07890829653
2022,195932.63827378466
583,222571.62811471755
2392,303001.5730737499
2424,222896.38648862718
212,123025.75357690407
736,128681.05564062926
1610,168474.8543780381
890,109418.74776184838
467,180015.22348510264
578,280503.7780469805
1747,197767.00929324632
1149,172480.76042896416
2758,237499.4386170786
857,127142.45880443789
2219,287959.8315522182
733,115397.4426002521
2909,128017.67228770698
1798,263625.68777053244
235,96792.20094746747
2366,134869.96441713488
1027,127667.81010217988
1195,126998.77646887419
1303,-15829.123825044837
148,187977.71529199136
608,143491.23683874635
2515,211233.45439572842
821,269097.8411501299
2500,283584.1831491906
745,116610.04492713534
741,131487.09837557818
1611,130351.83672432089
2532,112420.72839185363
1081,225632.34361685487
1692,352525.246705909
2520,203467.73210773873
276,169877.32225216902
1992,132670.8306792467
663,-1120.711166744586
418,160659.42420527223
1733,190608.95837952662
2359,151571.69239485683
253,211021.26279809512
1518,175056.73956231656
2035,138081.9143733913
2919,86553.32932123449
1540,232237.5179205665
2120,142134.63994895015
1674,189776.96434270195
256,152119.15036737313
2361,87261.7402317177
978,66220.53879471822
2280,165435.1181741492
2095,231283.366465332
1709,289582.2570640994
2801,241413.10776222264
1246,99112.38122454402
2373,128331.85804290953
1055,263667.5926377708
2017,110367.1656549105
1099,272768.9858167686
1344,107196.85593186319
835,174293.19323760038
1117,226919.78382816655
2043,87778.26993018645
2085,128711.4460627872
410,164006.33648366109
2650,118151.75195933692
2867,172308.04953027586
1668,119032.23960946198
1161,187449.00328084268
2122,174670.5385821145
2539,132928.97037615022
1047,149482.24850767502
1445,122661.6598259199
541,156986.00899212155
569,228149.68118337938
1276,120158.79731685482
918,156995.94694529334
326,166480.05552374828
1936,123103.97254653764
895,80443.71724207886
257,137399.67872619396
1241,185742.71724251448
1545,134041.78831724543
1189,173616.5376908125
270,156399.07072572364
2066,203843.9411235801
693,104668.81521058432
1259,129806.99381051655
2916,157716.48239166476
2321,274472.4533333739
1977,99574.440625638
1895,174896.43682671897
1240,160442.8785613333
85,142024.1469835355
1823,102383.68853561487
825,285551.9398685461
110,228031.9585910947
697,121521.12022632244
2297,106083.0666809387
1231,128911.92729076743
1355,141920.29610143113
968,308992.1263740596
584,228667.64044361608
1315,135005.50909452396
1606,122436.67107503861
206,102072.3778497118
1685,306818.10118833324
2016,137788.90146592213
869,225388.99113988178
2135,116458.09930407186
2346,164053.56383704813
2430,231550.84269965254
2198,82077.50516853272
2652,108488.29579210118
27,88092.68721030024
241,185641.26434611576
906,112082.06756065041
1506,111904.9826159149
2098,314254.4196770326
1435,217927.73565280135
2213,129374.03466041922
1274,133110.802318712
743,14368.079772821395
1737,218808.70649029315
2797,270874.89555892046
2185,94517.24849470891
58,198193.12351436075
830,209727.4683326278
808,168991.9870881068
680,169179.90431246813
1153,111852.45744921081
1291,152679.39564372087
1818,209715.5587875382
2161,204056.2798732384
1883,121557.61979936622
350,341614.391064354
2473,183313.05558914714
295,179943.30108630145
293,226392.93184915488
859,112512.4332488738
288,36491.5274271362
1578,152721.1685444524
102,176254.3492925919
2831,198366.45602852153
1030,180985.36820823047
2551,136945.27334429976
1286,129935.85465750773
958,290366.2928787237
776,118608.99788198038
72,204320.96240074094
2263,262742.6517143049
1866,153218.61662198906
2876,44769.55906518642
2146,277245.1169633283
103,193291.5370178239
1500,177310.96672789985
492,189630.85489127575
167,130807.02903402597
2597,112903.9610146014
2685,102443.25734091946
1035,150864.22154407576
1220,36059.1372794467
2602,134295.96040764987
2159,227769.12183624925
695,159791.34919427126
1109,242136.55433144863
640,173463.42852004105
1652,148447.8189621591
2090,193721.2462878679
1188,209200.5364315305
2345,254268.5493745408
1059,353496.29082092666
2751,242815.56146325124
128,225513.05083516473
1523,163907.04351313086
2925,148513.99065517355
2145,297721.7399689697
1121,245685.48621462658
566,299770.6555774871
565,220695.76116636675
1331,137137.11039378121
2928,136339.09204681986
156,136618.1358097454
797,170303.0186454472
327,89370.57188603352
2859,146930.61508194823
1453,104766.65530077205
1762,310963.4261195543
1868,223349.47969160066
1760,191023.66240636562
1113,262283.35837964993
1812,194727.7742702004
117,176631.24710497633
1142,216352.35178861907
2342,321902.43366041244
927,121240.3404078472
2478,198073.72049184423
655,48158.79622696666
2064,112961.83211021358
369,234044.45161877573
2239,123220.16263710195
2732,220338.29367368086
1653,164909.52174508385
959,219026.97275493853
2395,300263.27808971144
1412,113964.49038494867
271,268735.34186228435
1484,156399.07072572364
1497,134700.9128039847
552,189995.89169742563
2,107376.12102917302
1855,286897.4636089222
4,257169.30850595492
2292,155835.162788708
134,135040.277127726
646,88444.55190759711
42,295826.0083199856
532,234231.17576511903
713,101677.76186361443
2561,128533.1792754503
2360,130568.2210440808
1333,129766.76607209072
1407,199531.62815148546
2892,260902.5488343907
574,244009.0376192648
1227,208004.0539366582
2591,246161.15045316587
1476,226111.45376428333
1125,262831.0160940334
1446,119956.65558579424
408,118586.43546132045
1101,273508.78658885485
2251,171968.21850767452
373,203432.28121920512
2554,110850.34401288233
2382,263877.4294588608
1985,65514.16201279522
519,241873.17550652963
1093,199151.730938446
864,271489.80999122956
2889,150987.15879167127
2308,181656.17684302526
986,149438.36347016273
1302,127176.24048698158
585,157641.37512464356
2708,162110.09440486715
147,132702.13077728404
1441,228200.12966808863
383,167140.5375746761
285,174999.21781091136
181,116550.024305915
358,167186.55639586993
780,205349.2498697557
258,213886.8726806289
1865,223373.1832610527
692,147056.07389052678
2902,300105.0922826668
508,273964.8939765636
2638,148346.23540085368
36,162900.21090332163
611,180866.5100599993
2281,97079.94535615365
1678,148303.12868473493
1696,369740.75081099547
1557,78621.99447754095
2180,151266.28007570654
1726,240579.38104106206
951,145111.07950327476
267,239101.57967353356
2706,132254.9822455407
2221,218892.01294214744
1357,180627.55188616435
2901,295069.8683792392
347,211844.5683351236
2164,204090.18310110434
1586,291647.46046134457
360,172406.58329685428
1769,237035.51213167305
2617,195071.0072505332
1879,175912.43219454912
991,234670.8213444976
1535,120094.08133698464
1191,166597.9862507896
1579,212680.8826749185
1882,149326.54385427316
1510,110457.60475141834
2196,183244.62063423218
1845,175571.75657823007
2336,332347.41313083377
942,92827.54784543952
861,115552.15219577006
2555,85790.64118221705
1392,144027.52134050848
2099,269469.4947940572
1543,137371.18569648382
948,267983.405574237
1239,160069.79486076743
22,181285.273206505
2796,241653.8158275932
2747,175112.82913899305
92,279586.3988260515
210,166532.96347476123
1858,230991.7741894999
2228,207814.76309295325
447,234536.2563414448
827,241660.92413205444
1649,219777.02065424854
682,145683.10307620093
2698,124396.77330496768
494,197481.57356421533
214,110681.53859135695
2441,249915.34855825105
2679,101410.32900861744
1336,113822.8070839704
465,201998.16290066368
1524,127452.66646358324
2543,102550.73394683516
631,125354.17754003941
2452,289535.482285853
228,152217.28938296973
126,188468.85794139863
1092,220680.69555880525
1122,221857.89309776202
932,211831.85109125427
1980,82279.67204108462
2171,92458.79489105451
551,159523.8077030424
2768,171266.77116560098
2056,110765.69970290712
1159,346261.4180237609
2645,110969.0381657274
1174,191958.36721706646
2266,220156.2953265712
2462,349514.3367144931
1219,140352.1283624107
2922,206913.43928443734
118,139869.20442922297
474,200664.78324431134
2576,172807.00687260856
872,281153.33473284915
1077,242451.37010957394
1536,140484.89465147792
1150,116198.74831719161
2341,283119.8135062922
1931,143058.1999796601
2785,119374.93601760571
2538,124649.72196128336
597,224694.96871746075
464,208983.91531556868
233,219942.06323429453
2169,114326.249555561
2123,164297.43592620874
1867,170417.28637168417
137,272876.65106187016
515,230468.90435243957
933,137371.18569648382
2784,169469.20358638512
972,176458.937872177
599,167369.87915895972
2614,126407.28429948376
2582,123453.44772678684
1409,153967.74286907236
175,66375.59466282534
352,247153.56165405829
976,77690.91881288495
2134,214760.18732878985
984,119155.9309073626
2396,316128.9929798625
1673,169829.02823782782
404,132735.31456669793
607,155309.66206604638
814,155837.56745192036
868,215400.95203947602
2271,200533.57294922136
1633,232738.12301328592
337,192194.0294840217
2765,161588.16543091508
1746,233332.90166863007
368,303394.8324504802
2806,220849.3763289177
1662,189145.87664507958
1234,201985.07497720444
1373,138843.91530671716
1672,87973.29018186335
1939,105545.30194470962
